diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Image-interpolated_Mean,diagnostics_Image-interpolated_Minimum,diagnostics_Image-interpolated_Maximum,diagnostics_Mask-interpolated_VoxelNum,diagnostics_Mask-interpolated_VolumeNum,diagnostics_Mask-interpolated_Mean,diagnostics_Mask-interpolated_Minimum,diagnostics_Mask-interpolated_Maximum,original_shape_VoxelVolume,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_Sphericity,original_firstorder_Mean,original_firstorder_Kurtosis,original_firstorder_Skewness,original_glcm_Contrast,original_glcm_Correlation,original_glcm_InverseVariance,original_glszm_LargeAreaEmphasis,Malignancy
0.4478305785123967,0.0,1.0,1387,1,0.2021403091557669,0.0,1.0,1860,1,0.3032258064516129,0.0,1.0,1860.0,1118.9918093405165,0.6108172816924601,0.6470446907154651,0.3032258064516129,1.7330575256107168,0.8561877864176276,0.0,1.0,0.0,3459600.0,0
0.2944788797061524,0.0,1.0,2078,1,0.1248671851757405,0.0,1.0,2924,1,0.283515731874145,0.0,1.0,2924.0,1387.6466000330952,0.4785125779590546,0.7086997190005387,0.283515731874145,1.922845191175496,0.960648318155763,0.0,1.0,0.0,8549776.0,0
0.0803719008264462,0.0,1.0,510,1,0.0589010989010989,0.0,1.0,645,1,0.3581395348837209,0.0,1.0,645.0,454.4845928636849,0.7204511379609272,0.7826628409595672,0.3581395348837209,1.350178806700546,0.5917590782578211,0.0,1.0,0.0,416025.0,0
0.2181669394435351,0.0,1.0,7925,1,0.1014066496163682,0.0,1.0,9705,1,0.4297784647089129,0.0,1.0,9705.0,3295.020054141708,0.3409420311510862,0.6659031577714393,0.4297784647089129,1.0804845216125205,0.283697940797111,0.0,1.0,0.0,94187025.0,0
0.1151162790697674,0.0,1.0,684,1,0.0543589743589743,0.0,1.0,831,1,0.3935018050541516,0.0,1.0,831.0,522.3557013319651,0.6391300959453052,0.8092868787490027,0.3935018050541516,1.1900939274792497,0.4359976232495408,0.0,1.0,0.0,690561.0,0
0.2374256354786371,0.0,1.0,1741,1,0.1054128108359613,0.0,1.0,1962,1,0.3333333333333333,0.0,1.0,1962.0,1146.1462607735327,0.5925277929210061,0.6550356845842658,0.3333333333333333,1.4999999999999996,0.7071067811865477,0.0,1.0,0.0,3849444.0,0
0.1225034435261708,0.0,1.0,362,1,0.0163492063492063,0.0,1.0,379,1,0.2427440633245382,0.0,1.0,379.0,342.83466069136665,0.937026745996219,0.7215856568005296,0.2427440633245382,2.440122708680503,1.2000511275276995,0.0,1.0,0.0,143641.0,0
0.3982438016528926,0.0,1.0,449,1,0.1634920634920635,0.0,1.0,498,1,0.4558232931726907,0.0,1.0,498.0,360.14303310822174,0.7394501492512038,0.8312274012984096,0.4558232931726907,1.0314709755027072,0.1774006073910305,0.0,1.0,0.0,248004.0,0
0.087737843551797,0.0,1.0,158,1,0.0650969529085872,0.0,1.0,176,1,0.4602272727272727,0.0,1.0,176.0,177.8442139679229,1.0596477495606131,0.8273638302264548,0.4602272727272727,1.025471085120208,0.1595966325465797,0.0,1.0,0.0,30976.0,0
0.3599365750528541,0.0,1.0,185,1,0.1202485380116959,0.0,1.0,190,1,0.4,0.0,1.0,190.0,178.25058274925686,0.9796230789975188,0.8711664324284899,0.4,1.1666666666666663,0.4082482904638628,0.0,1.0,0.0,36100.0,0
0.4435782241014799,0.0,1.0,180,1,0.1955026455026455,0.0,1.0,282,1,0.3368794326241134,0.0,1.0,282.0,251.51707402596983,0.923422024877356,0.8079072049662961,0.3368794326241134,1.4764424430059109,0.6902481025007681,0.0,1.0,0.0,79524.0,0
0.2559901338971106,0.0,1.0,64,1,0.0234375,0.0,1.0,91,1,0.2197802197802197,0.0,1.0,91.0,113.77015907908816,1.349720127483003,0.8171695712131546,0.2197802197802197,2.831690140845069,1.3533994757074015,0.0,1.0,0.0,8281.0,0
0.3810782241014799,0.0,1.0,67,1,0.1080246913580246,0.0,1.0,109,1,0.0,0.0,0.0,109.0,127.18437264146128,1.241327752499012,0.8325594035267168,0.0,0.0,0.0,0.0,1.0,0.0,11881.0,0
0.3555440771349862,0.0,1.0,125,1,0.0800438596491228,0.0,1.0,179,1,0.2737430167597765,0.0,1.0,179.0,181.86374206530093,1.0635306553526374,0.8192228836513537,0.2737430167597765,2.0299843014128736,1.0148814223409917,0.0,1.0,0.0,32041.0,0
0.3100174268373294,0.0,1.0,207,1,0.0855072463768115,0.0,1.0,299,1,0.1806020066889632,0.0,1.0,299.0,293.6642610997756,1.0230718923493416,0.7165772076787326,0.1806020066889632,3.757445200302344,1.6605556902140757,0.0,1.0,0.0,89401.0,0
0.1013037350246652,0.0,1.0,132,1,0.0449561403508771,0.0,1.0,189,1,0.4391534391534391,0.0,1.0,189.0,191.0345859826957,1.0559258552705428,0.8097628365249268,0.4391534391534391,1.060127301659468,0.245208690016215,0.0,1.0,0.0,35721.0,0
0.0872680291284942,0.0,1.0,766,1,0.0377450980392156,0.0,1.0,912,3,0.2861842105263157,0.0,1.0,912.0,704.6999827067428,0.7892850282323048,0.6362973692150748,0.2861842105263157,1.8951745325493927,0.9461366352432372,0.0,1.0,0.0,276034.0,0
0.1569767441860465,0.0,1.0,351,1,0.064090909090909,0.0,1.0,326,1,0.4325153374233129,0.0,1.0,326.0,323.2456025447157,1.0280803685493212,0.6917596164467846,0.4325153374233129,1.0742188997508146,0.2724314588126978,0.0,1.0,0.0,106276.0,0
0.0746564482029598,0.0,1.0,206,1,0.0464114832535885,0.0,1.0,202,1,0.4059405940594059,0.0,1.0,202.0,216.93335196144844,1.129861208132544,0.7419226278202609,0.4059405940594059,1.146747967479675,0.383076973309118,0.0,1.0,0.0,40804.0,0
0.1067243555074815,0.0,1.0,163,1,0.049375,0.0,1.0,148,1,0.4324324324324324,0.0,1.0,148.0,164.49662322472813,1.1718370309864872,0.7940606046728067,0.4324324324324324,1.074404761904761,0.2727723627949902,0.0,1.0,0.0,21904.0,0
0.0807787174066243,0.0,1.0,665,1,0.0660018993352326,0.0,1.0,1353,1,0.441980783444198,0.0,1.0,1353.0,738.9185346644806,0.5528413502072304,0.7941177895781819,0.441980783444198,1.054594786152517,0.2336552720409221,0.0,1.0,0.0,1830609.0,0
0.1237086776859504,0.0,1.0,675,1,0.0908641975308642,0.0,1.0,1366,1,0.4333821376281113,0.0,1.0,1366.0,797.1123064676036,0.5910373008904624,0.7405726903441331,0.4333821376281113,1.072290313569384,0.2688685804800989,0.0,1.0,0.0,1865956.0,0
0.3390019071837253,0.0,1.0,5604,1,0.1511484011484011,0.0,1.0,7015,1,0.4109764789736279,0.0,1.0,7015.0,2539.638389383062,0.3638624178876348,0.6954544589759337,0.4109764789736279,1.1309543476647663,0.3618761496213402,0.0,1.0,0.0,49210225.0,0
0.2932082452431289,0.0,1.0,616,1,0.12688,0.0,1.0,751,1,0.3608521970705726,0.0,1.0,751.0,508.4589997263183,0.6905282929737233,0.775552424463658,0.3608521970705726,1.3358010455104548,0.5794834298842849,0.0,1.0,0.0,564001.0,0
0.2097134132017853,0.0,1.0,1687,1,0.09375,0.0,1.0,2570,1,0.3626459143968871,0.0,1.0,2570.0,1219.8654865955234,0.4790204469762191,0.7392830949089421,0.3626459143968871,1.3264972986003034,0.5713994212460343,0.0,1.0,0.0,6604900.0,0
0.2233967582804792,0.0,1.0,263,1,0.0604636591478696,0.0,1.0,317,1,0.2649842271293375,0.0,1.0,317.0,256.2990128863033,0.8311277272356815,0.8612382291120226,0.2649842271293375,2.134324545268752,1.065046733842582,0.0,1.0,0.0,100489.0,0
0.3928022294829906,0.0,1.0,726,1,0.1324404761904762,0.0,1.0,622,1,0.3778135048231511,0.0,1.0,622.0,453.4813403290648,0.7470862278897279,0.7645111614941529,0.3778135048231511,1.2540436527571608,0.5040274325442623,0.0,1.0,0.0,386884.0,0
0.1905534523165675,0.0,1.0,68,1,0.0104166666666666,0.0,1.0,56,1,0.2142857142857142,0.0,1.0,56.0,77.67791150812178,1.5119788128101563,0.8603750491496507,0.2142857142857142,2.9393939393939403,1.3926212476455833,0.0,1.0,0.0,3136.0,0
0.2431862126944094,0.0,1.0,8681,1,0.115338693957115,0.0,1.0,5807,3,0.3141036679869123,0.0,1.0,5807.0,3182.9433299171965,0.5547210799361899,0.4869578551121714,0.3141036679869123,1.6416085523562864,0.8010047143158935,0.0,1.0,0.0,11224939.0,1
0.3868307193077339,0.0,1.0,610,1,0.1977333333333333,0.0,1.0,749,1,0.4272363150867824,0.0,1.0,749.0,578.0155110440053,0.7921185556475833,0.6781266864603529,0.4272363150867824,1.0865457459207462,0.29418658351588,0.0,1.0,0.0,561001.0,1
0.096106412966878,0.0,1.0,907,1,0.0561538461538461,0.0,1.0,1129,1,0.4366696191319752,0.0,1.0,1129.0,772.1552724431937,0.7023584058607788,0.6671293604649926,0.4366696191319752,1.06521808463138,0.2553783166820945,0.0,1.0,0.0,1274641.0,1
0.5313683071930774,0.0,1.0,2326,1,0.2866013071895424,0.0,1.0,3935,1,0.4721728081321474,0.0,1.0,3935.0,1644.675430827236,0.4205748387356149,0.7298414615123902,0.4721728081321474,1.0124281367564063,0.1114815534355653,0.0,1.0,0.0,15484225.0,0
0.3424947145877378,0.0,1.0,56,1,10.447777777777778,0.0,255.0,107,1,0.205607476635514,0.0,1.0,107.0,132.5500335663162,1.3277131909814643,0.785153667738237,0.205607476635514,3.122459893048127,1.456866463698073,0.0,1.0,0.0,11449.0,0
0.528279958677686,0.0,1.0,433,1,0.2458181818181818,0.0,1.0,719,1,0.4700973574408901,0.0,1.0,719.0,469.3359794885828,0.6647426088950126,0.816997065780199,0.4700973574408901,1.0143580425227916,0.1198250496465204,0.0,1.0,0.0,516961.0,0
0.4862087614926987,0.0,1.0,247,1,0.1981907894736842,0.0,1.0,393,1,0.3918575063613231,0.0,1.0,393.0,321.21968758201626,0.8411644846664911,0.7924334279728489,0.3918575063613231,1.196299516383197,0.4430570125651982,0.0,1.0,0.0,154449.0,0
0.4121323151730987,0.0,1.0,11653,1,0.1901337594696969,0.0,1.0,19630,1,0.4077941925624044,0.0,1.0,19630.0,4596.781653438335,0.2346688611708901,0.764473652725459,0.4077941925624044,1.140819514685042,0.3752592632901184,0.0,1.0,0.0,385336900.0,0
0.2154317649179736,0.0,1.0,168,1,0.0200657894736842,0.0,1.0,267,1,0.1797752808988764,0.0,1.0,267.0,232.29974184416224,0.8999505737304107,0.8439604790719042,0.1797752808988764,3.781678082191781,1.66783634754486,0.0,1.0,0.0,71289.0,0
0.1916322314049586,0.0,1.0,188,1,0.0214285714285714,0.0,1.0,150,1,0.3066666666666666,0.0,1.0,150.0,160.732122053102,1.131584314835567,0.819078046230036,0.3066666666666666,1.7031772575250843,0.8385566513510486,0.0,1.0,0.0,22500.0,0
0.304380746349378,0.0,1.0,250,1,0.0932330827067669,0.0,1.0,202,1,0.4059405940594059,0.0,1.0,202.0,191.2631627338942,0.9878020024991307,0.8462403812314373,0.4059405940594059,1.146747967479675,0.383076973309118,0.0,1.0,0.0,40804.0,0
0.1693207215836526,0.0,1.0,17037,1,0.0760444964406813,0.0,1.0,11278,1,0.3349884731335343,0.0,1.0,11278.0,4623.564156535707,0.412984159397589,0.523443204145636,0.3349884731335343,1.4889106758425978,0.699221478390501,0.0,1.0,0.0,127193284.0,1
0.4693877551020408,0.0,1.0,2052,1,0.2274747474747474,0.0,1.0,2591,1,0.4361250482439213,0.0,1.0,2591.0,1485.179801551903,0.5799878815634618,0.6094599431735465,0.4361250482439213,1.0663632013471196,0.2576105614044568,0.0,1.0,0.0,6713281.0,0
0.4884248272952592,0.0,1.0,2585,1,0.2133039471047886,0.0,1.0,3274,1,0.4715943799633476,0.0,1.0,3274.0,1706.4980207102567,0.5269883358473199,0.6202710707980679,0.4715943799633476,1.012951870376471,0.113806284433116,0.0,1.0,0.0,10719076.0,0
0.4118285123966942,0.0,1.0,461,1,0.0680272108843537,0.0,1.0,346,1,0.2601156069364161,0.0,1.0,346.0,294.7311741298653,0.8784833804168861,0.7922332515205989,0.2601156069364161,2.196006944444445,1.0936210241415647,0.0,1.0,0.0,119716.0,0
0.3442401297998918,0.0,1.0,229,1,0.0756944444444444,0.0,1.0,184,1,0.0,0.0,0.0,184.0,178.53657608778263,1.0134526551813583,0.8512152859650087,0.0,0.0,0.0,0.0,1.0,0.0,33856.0,0
